hypothesis_id,canonical_title,required_data_field,requirement,availability,authority_or_derivation,coverage_scope,proxy_warning,level_1_effect
H16,Joint main-number/special-number conditional model,draw_id,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H16,Joint main-number/special-number conditional model,target_cutoff,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H16,Joint main-number/special-number conditional model,native_tickets,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H16,Joint main-number/special-number conditional model,native_ticket_count,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H16,Joint main-number/special-number conditional model,hit_depth,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H16,Joint main-number/special-number conditional model,special_hit,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H16,Joint main-number/special-number conditional model,exact_baseline,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H16,Joint main-number/special-number conditional model,historical_delta,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H16,Joint main-number/special-number conditional model,window_metrics,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H16,Joint main-number/special-number conditional model,candidate_k,NOT_REQUIRED,PARTIAL_COVERAGE,Candidate-K direct matrix plus current-catalog capability map,7 direct matrix paths; 44 current portfolio identities lack canonical number aggregation; 82 are historical-only,"Candidate-K is not native ticket count, configuration count or internal rank.",NON_BLOCKING
H16,Joint main-number/special-number conditional model,internal_rank,NOT_REQUIRED,AVAILABLE_PROXY_ONLY,A CURRENT_PORTFOLIO_VOTE_PROXY and C TRAILING_WINDOW_FREQUENCY_PROXY,Proxy layers only; no canonical internal rank for the 133,A/C proxies must not be relabeled as strategy-internal ranking.,NON_BLOCKING
H16,Joint main-number/special-number conditional model,number_level_score,OPTIONAL,PARTIAL_COVERAGE,Seven direct Candidate-K paths or separately specified causal exposure reconstruction,Direct for 7; reconstruction needed elsewhere; 44 current portfolios have no canonical aggregation contract,Ticket position or exposure frequency is not automatically a number-level score.,NON_BLOCKING
H16,Joint main-number/special-number conditional model,probability_output,REQUIRED,UNAVAILABLE,No canonical calibrated probability-output authority was recovered,0/133 canonical calibrated probability vectors,"Scores, ranks and ticket inclusion frequencies are not calibrated probabilities.",REQUIRES_NEW_MODEL_OUTPUT
H16,Joint main-number/special-number conditional model,portfolio_overlap,NOT_REQUIRED,AVAILABLE_DERIVABLE,Preserved native tickets plus exact portfolio-geometry authority,133/133 where tickets exist; derive strictly before target outcome,Geometry can remove a structural handicap but is not predictive evidence by itself.,NON_BLOCKING
H16,Joint main-number/special-number conditional model,runtime_executable,OPTIONAL,UNAVAILABLE,The hypothesis-specific model/output does not exist,New model producer required,Historical source replay does not prove a forward runtime path.,NON_BLOCKING
H16,Joint main-number/special-number conditional model,forward_adapter,OPTIONAL,UNAVAILABLE,No hypothesis-specific forward adapter exists,New model output and adapter required,Do not infer adapter readiness from historical replay.,NON_BLOCKING
H16,Joint main-number/special-number conditional model,regime_descriptors,NOT_REQUIRED,PARTIAL_COVERAGE,Official causal regime analysis with four frozen axes,20 causal candidates across fixed axes/bands; not a per-133 complete join,Exploratory regime cells are multiplicity-exposed and not deployment proof.,NON_BLOCKING
H16,Joint main-number/special-number conditional model,pair_structure,NOT_REQUIRED,AVAILABLE_AUTHORITATIVE,Combination Projection R1 and causal pair/triple histories,"392,084 historical combinations at the sealed boundary",A/C projection scores are proxies; residual interaction must be learned only out of fold.,NON_BLOCKING
H16,Joint main-number/special-number conditional model,triplet_structure,NOT_REQUIRED,AVAILABLE_AUTHORITATIVE,Combination Projection R1 and causal pair/triple histories,"392,084 historical combinations at the sealed boundary",A/C projection scores are proxies; residual interaction must be learned only out of fold.,NON_BLOCKING
H16,Joint main-number/special-number conditional model,temporal_transitions,NOT_REQUIRED,AVAILABLE_DERIVABLE,Strictly ordered draw history and FULL/750/300/50 windows,Causal expanding-window derivation available,Retrospective breakpoint or state placement would leak future information.,NON_BLOCKING
H16,Joint main-number/special-number conditional model,actual_main_numbers,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H16,Joint main-number/special-number conditional model,actual_special_number,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H16,Joint main-number/special-number conditional model,eligible_draws,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H18,HMM latent-regime gating,strategy_id,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H18,HMM latent-regime gating,family,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H18,HMM latent-regime gating,draw_id,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H18,HMM latent-regime gating,target_cutoff,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H18,HMM latent-regime gating,native_tickets,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H18,HMM latent-regime gating,native_ticket_count,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H18,HMM latent-regime gating,hit_depth,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H18,HMM latent-regime gating,special_hit,NOT_REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,NON_BLOCKING
H18,HMM latent-regime gating,exact_baseline,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H18,HMM latent-regime gating,historical_delta,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H18,HMM latent-regime gating,window_metrics,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H18,HMM latent-regime gating,candidate_k,NOT_REQUIRED,PARTIAL_COVERAGE,Candidate-K direct matrix plus current-catalog capability map,7 direct matrix paths; 44 current portfolio identities lack canonical number aggregation; 82 are historical-only,"Candidate-K is not native ticket count, configuration count or internal rank.",NON_BLOCKING
H18,HMM latent-regime gating,internal_rank,NOT_REQUIRED,AVAILABLE_PROXY_ONLY,A CURRENT_PORTFOLIO_VOTE_PROXY and C TRAILING_WINDOW_FREQUENCY_PROXY,Proxy layers only; no canonical internal rank for the 133,A/C proxies must not be relabeled as strategy-internal ranking.,NON_BLOCKING
H18,HMM latent-regime gating,number_level_score,NOT_REQUIRED,PARTIAL_COVERAGE,Seven direct Candidate-K paths or separately specified causal exposure reconstruction,Direct for 7; reconstruction needed elsewhere; 44 current portfolios have no canonical aggregation contract,Ticket position or exposure frequency is not automatically a number-level score.,NON_BLOCKING
H18,HMM latent-regime gating,probability_output,REQUIRED,UNAVAILABLE,No canonical calibrated probability-output authority was recovered,0/133 canonical calibrated probability vectors,"Scores, ranks and ticket inclusion frequencies are not calibrated probabilities.",REQUIRES_NEW_MODEL_OUTPUT
H18,HMM latent-regime gating,portfolio_overlap,NOT_REQUIRED,AVAILABLE_DERIVABLE,Preserved native tickets plus exact portfolio-geometry authority,133/133 where tickets exist; derive strictly before target outcome,Geometry can remove a structural handicap but is not predictive evidence by itself.,NON_BLOCKING
H18,HMM latent-regime gating,runtime_executable,OPTIONAL,UNAVAILABLE,The hypothesis-specific model/output does not exist,New model producer required,Historical source replay does not prove a forward runtime path.,NON_BLOCKING
H18,HMM latent-regime gating,forward_adapter,OPTIONAL,UNAVAILABLE,No hypothesis-specific forward adapter exists,New model output and adapter required,Do not infer adapter readiness from historical replay.,NON_BLOCKING
H18,HMM latent-regime gating,regime_descriptors,REQUIRED,PARTIAL_COVERAGE,Official causal regime analysis with four frozen axes,20 causal candidates across fixed axes/bands; not a per-133 complete join,Exploratory regime cells are multiplicity-exposed and not deployment proof.,REQUIRES_BOUNDED_DERIVATION
H18,HMM latent-regime gating,pair_structure,NOT_REQUIRED,AVAILABLE_AUTHORITATIVE,Combination Projection R1 and causal pair/triple histories,"392,084 historical combinations at the sealed boundary",A/C projection scores are proxies; residual interaction must be learned only out of fold.,NON_BLOCKING
H18,HMM latent-regime gating,triplet_structure,NOT_REQUIRED,AVAILABLE_AUTHORITATIVE,Combination Projection R1 and causal pair/triple histories,"392,084 historical combinations at the sealed boundary",A/C projection scores are proxies; residual interaction must be learned only out of fold.,NON_BLOCKING
H18,HMM latent-regime gating,temporal_transitions,REQUIRED,AVAILABLE_DERIVABLE,Strictly ordered draw history and FULL/750/300/50 windows,Causal expanding-window derivation available,Retrospective breakpoint or state placement would leak future information.,REQUIRES_BOUNDED_DERIVATION
H18,HMM latent-regime gating,actual_main_numbers,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H18,HMM latent-regime gating,actual_special_number,NOT_REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,NON_BLOCKING
H18,HMM latent-regime gating,eligible_draws,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H20,Entropy/distribution-shift anomaly gating,strategy_id,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H20,Entropy/distribution-shift anomaly gating,family,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H20,Entropy/distribution-shift anomaly gating,draw_id,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H20,Entropy/distribution-shift anomaly gating,target_cutoff,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H20,Entropy/distribution-shift anomaly gating,native_tickets,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H20,Entropy/distribution-shift anomaly gating,native_ticket_count,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H20,Entropy/distribution-shift anomaly gating,hit_depth,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H20,Entropy/distribution-shift anomaly gating,special_hit,NOT_REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,NON_BLOCKING
H20,Entropy/distribution-shift anomaly gating,exact_baseline,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H20,Entropy/distribution-shift anomaly gating,historical_delta,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H20,Entropy/distribution-shift anomaly gating,window_metrics,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H20,Entropy/distribution-shift anomaly gating,candidate_k,NOT_REQUIRED,PARTIAL_COVERAGE,Candidate-K direct matrix plus current-catalog capability map,7 direct matrix paths; 44 current portfolio identities lack canonical number aggregation; 82 are historical-only,"Candidate-K is not native ticket count, configuration count or internal rank.",NON_BLOCKING
H20,Entropy/distribution-shift anomaly gating,internal_rank,NOT_REQUIRED,AVAILABLE_PROXY_ONLY,A CURRENT_PORTFOLIO_VOTE_PROXY and C TRAILING_WINDOW_FREQUENCY_PROXY,Proxy layers only; no canonical internal rank for the 133,A/C proxies must not be relabeled as strategy-internal ranking.,NON_BLOCKING
H20,Entropy/distribution-shift anomaly gating,number_level_score,NOT_REQUIRED,PARTIAL_COVERAGE,Seven direct Candidate-K paths or separately specified causal exposure reconstruction,Direct for 7; reconstruction needed elsewhere; 44 current portfolios have no canonical aggregation contract,Ticket position or exposure frequency is not automatically a number-level score.,NON_BLOCKING
H20,Entropy/distribution-shift anomaly gating,probability_output,NOT_REQUIRED,UNAVAILABLE,No canonical calibrated probability-output authority was recovered,0/133 canonical calibrated probability vectors,"Scores, ranks and ticket inclusion frequencies are not calibrated probabilities.",NON_BLOCKING
H20,Entropy/distribution-shift anomaly gating,portfolio_overlap,NOT_REQUIRED,AVAILABLE_DERIVABLE,Preserved native tickets plus exact portfolio-geometry authority,133/133 where tickets exist; derive strictly before target outcome,Geometry can remove a structural handicap but is not predictive evidence by itself.,NON_BLOCKING
H20,Entropy/distribution-shift anomaly gating,runtime_executable,OPTIONAL,PARTIAL_COVERAGE,Current executable overlap map,51/133 historical identities; exact per-family join remains unknown,Population-level 51/82 split cannot certify a specific adapter.,NON_BLOCKING
H20,Entropy/distribution-shift anomaly gating,forward_adapter,OPTIONAL,PARTIAL_COVERAGE,Current 51-identity executable overlap,Small overlay/adapter required and exact producer join must be verified,Do not use unavailable Cohort V1 candidates as if executable.,NON_BLOCKING
H20,Entropy/distribution-shift anomaly gating,regime_descriptors,REQUIRED,PARTIAL_COVERAGE,Official causal regime analysis with four frozen axes,20 causal candidates across fixed axes/bands; not a per-133 complete join,Exploratory regime cells are multiplicity-exposed and not deployment proof.,REQUIRES_BOUNDED_DERIVATION
H20,Entropy/distribution-shift anomaly gating,pair_structure,NOT_REQUIRED,AVAILABLE_AUTHORITATIVE,Combination Projection R1 and causal pair/triple histories,"392,084 historical combinations at the sealed boundary",A/C projection scores are proxies; residual interaction must be learned only out of fold.,NON_BLOCKING
H20,Entropy/distribution-shift anomaly gating,triplet_structure,NOT_REQUIRED,AVAILABLE_AUTHORITATIVE,Combination Projection R1 and causal pair/triple histories,"392,084 historical combinations at the sealed boundary",A/C projection scores are proxies; residual interaction must be learned only out of fold.,NON_BLOCKING
H20,Entropy/distribution-shift anomaly gating,temporal_transitions,REQUIRED,AVAILABLE_DERIVABLE,Strictly ordered draw history and FULL/750/300/50 windows,Causal expanding-window derivation available,Retrospective breakpoint or state placement would leak future information.,REQUIRES_BOUNDED_DERIVATION
H20,Entropy/distribution-shift anomaly gating,actual_main_numbers,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H20,Entropy/distribution-shift anomaly gating,actual_special_number,NOT_REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,NON_BLOCKING
H20,Entropy/distribution-shift anomaly gating,eligible_draws,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H22,Conditional/nested exact null and paired counterfactual calibration,strategy_id,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H22,Conditional/nested exact null and paired counterfactual calibration,family,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H22,Conditional/nested exact null and paired counterfactual calibration,draw_id,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H22,Conditional/nested exact null and paired counterfactual calibration,target_cutoff,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H22,Conditional/nested exact null and paired counterfactual calibration,native_tickets,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H22,Conditional/nested exact null and paired counterfactual calibration,native_ticket_count,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H22,Conditional/nested exact null and paired counterfactual calibration,hit_depth,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H22,Conditional/nested exact null and paired counterfactual calibration,special_hit,NOT_REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,NON_BLOCKING
H22,Conditional/nested exact null and paired counterfactual calibration,exact_baseline,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H22,Conditional/nested exact null and paired counterfactual calibration,historical_delta,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H22,Conditional/nested exact null and paired counterfactual calibration,window_metrics,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H22,Conditional/nested exact null and paired counterfactual calibration,candidate_k,NOT_REQUIRED,PARTIAL_COVERAGE,Candidate-K direct matrix plus current-catalog capability map,7 direct matrix paths; 44 current portfolio identities lack canonical number aggregation; 82 are historical-only,"Candidate-K is not native ticket count, configuration count or internal rank.",NON_BLOCKING
H22,Conditional/nested exact null and paired counterfactual calibration,internal_rank,NOT_REQUIRED,AVAILABLE_PROXY_ONLY,A CURRENT_PORTFOLIO_VOTE_PROXY and C TRAILING_WINDOW_FREQUENCY_PROXY,Proxy layers only; no canonical internal rank for the 133,A/C proxies must not be relabeled as strategy-internal ranking.,NON_BLOCKING
H22,Conditional/nested exact null and paired counterfactual calibration,number_level_score,NOT_REQUIRED,PARTIAL_COVERAGE,Seven direct Candidate-K paths or separately specified causal exposure reconstruction,Direct for 7; reconstruction needed elsewhere; 44 current portfolios have no canonical aggregation contract,Ticket position or exposure frequency is not automatically a number-level score.,NON_BLOCKING
H22,Conditional/nested exact null and paired counterfactual calibration,probability_output,NOT_REQUIRED,UNAVAILABLE,No canonical calibrated probability-output authority was recovered,0/133 canonical calibrated probability vectors,"Scores, ranks and ticket inclusion frequencies are not calibrated probabilities.",NON_BLOCKING
H22,Conditional/nested exact null and paired counterfactual calibration,portfolio_overlap,NOT_REQUIRED,AVAILABLE_DERIVABLE,Preserved native tickets plus exact portfolio-geometry authority,133/133 where tickets exist; derive strictly before target outcome,Geometry can remove a structural handicap but is not predictive evidence by itself.,NON_BLOCKING
H22,Conditional/nested exact null and paired counterfactual calibration,runtime_executable,NOT_REQUIRED,NOT_REQUIRED,Inference-layer hypothesis,No forward producer required for Level 1,A null/calibration layer must bind to a separately frozen producer.,NON_BLOCKING
H22,Conditional/nested exact null and paired counterfactual calibration,forward_adapter,NOT_REQUIRED,NOT_REQUIRED,Inference-layer hypothesis,Historical calibration only at Level 1,No Cohort V2 or forward mutation is authorized.,NON_BLOCKING
H22,Conditional/nested exact null and paired counterfactual calibration,regime_descriptors,NOT_REQUIRED,PARTIAL_COVERAGE,Official causal regime analysis with four frozen axes,20 causal candidates across fixed axes/bands; not a per-133 complete join,Exploratory regime cells are multiplicity-exposed and not deployment proof.,NON_BLOCKING
H22,Conditional/nested exact null and paired counterfactual calibration,pair_structure,NOT_REQUIRED,AVAILABLE_AUTHORITATIVE,Combination Projection R1 and causal pair/triple histories,"392,084 historical combinations at the sealed boundary",A/C projection scores are proxies; residual interaction must be learned only out of fold.,NON_BLOCKING
H22,Conditional/nested exact null and paired counterfactual calibration,triplet_structure,NOT_REQUIRED,AVAILABLE_AUTHORITATIVE,Combination Projection R1 and causal pair/triple histories,"392,084 historical combinations at the sealed boundary",A/C projection scores are proxies; residual interaction must be learned only out of fold.,NON_BLOCKING
H22,Conditional/nested exact null and paired counterfactual calibration,temporal_transitions,NOT_REQUIRED,AVAILABLE_DERIVABLE,Strictly ordered draw history and FULL/750/300/50 windows,Causal expanding-window derivation available,Retrospective breakpoint or state placement would leak future information.,NON_BLOCKING
H22,Conditional/nested exact null and paired counterfactual calibration,actual_main_numbers,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H22,Conditional/nested exact null and paired counterfactual calibration,actual_special_number,NOT_REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,NON_BLOCKING
H22,Conditional/nested exact null and paired counterfactual calibration,eligible_draws,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H23,"LSTM as residual/meta-feature, not direct ticket generator",strategy_id,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H23,"LSTM as residual/meta-feature, not direct ticket generator",family,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H23,"LSTM as residual/meta-feature, not direct ticket generator",draw_id,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H23,"LSTM as residual/meta-feature, not direct ticket generator",target_cutoff,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H23,"LSTM as residual/meta-feature, not direct ticket generator",native_tickets,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H23,"LSTM as residual/meta-feature, not direct ticket generator",native_ticket_count,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H23,"LSTM as residual/meta-feature, not direct ticket generator",hit_depth,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H23,"LSTM as residual/meta-feature, not direct ticket generator",special_hit,NOT_REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,NON_BLOCKING
H23,"LSTM as residual/meta-feature, not direct ticket generator",exact_baseline,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H23,"LSTM as residual/meta-feature, not direct ticket generator",historical_delta,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H23,"LSTM as residual/meta-feature, not direct ticket generator",window_metrics,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H23,"LSTM as residual/meta-feature, not direct ticket generator",candidate_k,NOT_REQUIRED,PARTIAL_COVERAGE,Candidate-K direct matrix plus current-catalog capability map,7 direct matrix paths; 44 current portfolio identities lack canonical number aggregation; 82 are historical-only,"Candidate-K is not native ticket count, configuration count or internal rank.",NON_BLOCKING
H23,"LSTM as residual/meta-feature, not direct ticket generator",internal_rank,NOT_REQUIRED,AVAILABLE_PROXY_ONLY,A CURRENT_PORTFOLIO_VOTE_PROXY and C TRAILING_WINDOW_FREQUENCY_PROXY,Proxy layers only; no canonical internal rank for the 133,A/C proxies must not be relabeled as strategy-internal ranking.,NON_BLOCKING
H23,"LSTM as residual/meta-feature, not direct ticket generator",number_level_score,REQUIRED,PARTIAL_COVERAGE,Seven direct Candidate-K paths or separately specified causal exposure reconstruction,Direct for 7; reconstruction needed elsewhere; 44 current portfolios have no canonical aggregation contract,Ticket position or exposure frequency is not automatically a number-level score.,REQUIRES_BOUNDED_DERIVATION
H23,"LSTM as residual/meta-feature, not direct ticket generator",probability_output,REQUIRED,UNAVAILABLE,No canonical calibrated probability-output authority was recovered,0/133 canonical calibrated probability vectors,"Scores, ranks and ticket inclusion frequencies are not calibrated probabilities.",REQUIRES_NEW_MODEL_OUTPUT
