hypothesis_id,canonical_title,original_status,historical_strategy_id,strategy_slug,classification,collision_basis,exact_match_standard_result,method_family,source_path,source_commit,source_blob_id,source_sha256,reproduction_status,raw_history_status,eligible_draws,raw_ticket_rows,native_ticket_semantics,candidate_k_semantics,combination_count_semantics,source_body_availability,closest_negative_evidence,negative_evidence_actual_scope,closure_decision,evidence_grade
H24,Transformer as residual/meta-feature,NOT_TESTED,legacy_biglotto__test_5bet_optimization__987f6c374c09,test_5bet_optimization,NO_MEANINGFUL_OVERLAP,No material overlap beyond generic legal-ticket prediction/evaluation; deterministic causal Transformer embedding trained out-of-fold as a residual/meta-feature is absent.,NOT_ALL_REQUIRED_DIMENSIONS_MATCH,utility,tools/test_5bet_optimization.py,49a25effa62fc24f40789c16be6f11bdfb41a4a9,818db4b3632e9ef240908682b56ddb6410204d19,987f6c374c0904ecadc91105db82d8887126a7c22ca0af08a10ac881753b8c4d,BACKTESTED,RAW_HISTORY_PRESERVED,196,4060,FROZEN_SOURCE_NATIVE_SOURCE_MAIN_CALL_ORDER_5ME_P150_4P1_P150_5ME_P200_4P1_P200_DENSE_P200_WITH_15_OR_25_POSITIONAL_TICKETS,ORDERED20_INPUT_USES_FULL_49_LEGAL_NUMBER_DOMAIN_DISTINCT_FROM_SOURCE_CANDIDATE_POOLS_18_20_NATIVE_TICKET_COUNT_CONFIGURATION_COUNT_AND_ORDERED_20,EXECUTED_SOURCE_MAIN_CONFIGURATION_COUNT_3_OR_5_DISTINCT_FROM_CANDIDATE_K_NATIVE_TICKET_COUNT_AND_ORDERED_20,FROZEN_SOURCE_OBJECT_NOT_PRESENT_LOCALLY;COMMITTED_CATALOG_SEMANTICS_AVAILABLE,attention replay was tested but does not establish Transformer parity,attention replay or static ML output; no causal Transformer residual embedding and OOF gate,OPEN,PINNED_CATALOG_PLUS_CHECKSUMMED_RAW_BEHAVIOR_AND_SEALED_REPORTS
H24,Transformer as residual/meta-feature,NOT_TESTED,legacy_biglotto__test_asm__d39a233a4c75,test_asm,NO_MEANINGFUL_OVERLAP,No material overlap beyond generic legal-ticket prediction/evaluation; deterministic causal Transformer embedding trained out-of-fold as a residual/meta-feature is absent.,NOT_ALL_REQUIRED_DIMENSIONS_MATCH,utility,tools/test_asm.py,49a25effa62fc24f40789c16be6f11bdfb41a4a9,41b5578335edb29fc55b65a3e40b0f44ca4bd1ec,d39a233a4c75158cdab704e26980b89cbb96daf128e50718309731111ac55ddf,BACKTESTED,RAW_HISTORY_PRESERVED,2144,6432,FROZEN_SOURCE_NATIVE_THREE_POSITIONAL_ANCHOR_SECONDARY_INDEX_MAPPINGS_FROM_BASE_TOP18,EXECUTION_SPECIFIC_FROZEN_RANKED_NUMBER_POOL_LENGTH_DISTINCT_FROM_NATIVE_TICKET_COUNT,FROZEN_WEIGHTED_UNIFIED_PREDICTOR_MEMBER_COUNT_DISTINCT_FROM_CANDIDATE_K_NATIVE_TICKETS_AND_ORDERED_20,FROZEN_SOURCE_OBJECT_NOT_PRESENT_LOCALLY;COMMITTED_CATALOG_SEMANTICS_AVAILABLE,attention replay was tested but does not establish Transformer parity,attention replay or static ML output; no causal Transformer residual embedding and OOF gate,OPEN,PINNED_CATALOG_PLUS_CHECKSUMMED_RAW_BEHAVIOR_AND_SEALED_REPORTS
H24,Transformer as residual/meta-feature,NOT_TESTED,legacy_biglotto__test_cag__7ca5343dfedd,test_cag,NO_MEANINGFUL_OVERLAP,No material overlap beyond generic legal-ticket prediction/evaluation; deterministic causal Transformer embedding trained out-of-fold as a residual/meta-feature is absent.,NOT_ALL_REQUIRED_DIMENSIONS_MATCH,utility,tools/test_cag.py,49a25effa62fc24f40789c16be6f11bdfb41a4a9,676651bc291ab76b447d0d16c89f6c61c50ccf5f,7ca5343dfedd506f06277efc2ee4a45e61b4cc96722736dd28a93a085c7d7cec,BACKTESTED,RAW_HISTORY_PRESERVED,2144,6432,FROZEN_SOURCE_NATIVE_THREE_POSITIONAL_TOP3_ANCHOR_COOCCURRENCE_GROUP_TICKETS_FROM_BASE_TOP18,EXECUTION_SPECIFIC_FROZEN_RANKED_NUMBER_POOL_LENGTH_DISTINCT_FROM_NATIVE_TICKET_COUNT,FROZEN_WEIGHTED_UNIFIED_PREDICTOR_MEMBER_COUNT_DISTINCT_FROM_CANDIDATE_K_NATIVE_TICKETS_AND_ORDERED_20,FROZEN_SOURCE_OBJECT_NOT_PRESENT_LOCALLY;COMMITTED_CATALOG_SEMANTICS_AVAILABLE,attention replay was tested but does not establish Transformer parity,attention replay or static ML output; no causal Transformer residual embedding and OOF gate,OPEN,PINNED_CATALOG_PLUS_CHECKSUMMED_RAW_BEHAVIOR_AND_SEALED_REPORTS
H24,Transformer as residual/meta-feature,NOT_TESTED,legacy_biglotto__test_ces__78d17c530ab8,test_ces,NO_MEANINGFUL_OVERLAP,No material overlap beyond generic legal-ticket prediction/evaluation; deterministic causal Transformer embedding trained out-of-fold as a residual/meta-feature is absent.,NOT_ALL_REQUIRED_DIMENSIONS_MATCH,utility,tools/test_ces.py,49a25effa62fc24f40789c16be6f11bdfb41a4a9,e1ebc136321e79763343adda385b29bbf0d4b218,78d17c530ab8cacf25146c5c39cb4017e3a3ffacde90a4e14ae07a8026b0bc22,BACKTESTED,RAW_HISTORY_PRESERVED,2144,6432,FROZEN_SOURCE_NATIVE_THREE_POSITIONAL_SCORE_SORTED_CONSTRAINED_TOP20_COMBINATIONS,EXECUTION_SPECIFIC_FROZEN_RANKED_NUMBER_POOL_LENGTH_DISTINCT_FROM_NATIVE_TICKET_COUNT,FROZEN_SOURCE_PREDICTOR_COMPONENT_COUNT_DISTINCT_FROM_CANDIDATE_K_NATIVE_TICKETS_AND_ORDERED_20,FROZEN_SOURCE_OBJECT_NOT_PRESENT_LOCALLY;COMMITTED_CATALOG_SEMANTICS_AVAILABLE,attention replay was tested but does not establish Transformer parity,attention replay or static ML output; no causal Transformer residual embedding and OOF gate,OPEN,PINNED_CATALOG_PLUS_CHECKSUMMED_RAW_BEHAVIOR_AND_SEALED_REPORTS
H24,Transformer as residual/meta-feature,NOT_TESTED,legacy_biglotto__test_cluster_cover__5b43959e7c55,test_cluster_cover,NO_MEANINGFUL_OVERLAP,No material overlap beyond generic legal-ticket prediction/evaluation; deterministic causal Transformer embedding trained out-of-fold as a residual/meta-feature is absent.,NOT_ALL_REQUIRED_DIMENSIONS_MATCH,utility,tools/test_cluster_cover.py,49a25effa62fc24f40789c16be6f11bdfb41a4a9,445dc8d4deb0ed79f5d59793fa922200c8a48d38,5b43959e7c55d9590e858ac51a5d6fd361e4bf71e519b1f4d3fee6dba071feeb,BACKTESTED,RAW_HISTORY_WITH_RECOVERY_OVERLAY,2144,6327,FROZEN_SOURCE_NATIVE_THREE_POSITIONAL_ROUND_ROBIN_DISJOINT_COOCCURRENCE_CLUSTER_TICKETS_FROM_BASE_TOP18,EXECUTION_SPECIFIC_FROZEN_RANKED_NUMBER_POOL_LENGTH_DISTINCT_FROM_NATIVE_TICKET_COUNT,FROZEN_WEIGHTED_UNIFIED_PREDICTOR_MEMBER_COUNT_DISTINCT_FROM_CANDIDATE_K_NATIVE_TICKETS_AND_ORDERED_20,FROZEN_SOURCE_OBJECT_NOT_PRESENT_LOCALLY;COMMITTED_CATALOG_SEMANTICS_AVAILABLE,attention replay was tested but does not establish Transformer parity,attention replay or static ML output; no causal Transformer residual embedding and OOF gate,OPEN,PINNED_CATALOG_PLUS_CHECKSUMMED_RAW_BEHAVIOR_AND_SEALED_REPORTS
H24,Transformer as residual/meta-feature,NOT_TESTED,legacy_biglotto__test_dcb__c3299c25ca59,test_dcb,NO_MEANINGFUL_OVERLAP,No material overlap beyond generic legal-ticket prediction/evaluation; deterministic causal Transformer embedding trained out-of-fold as a residual/meta-feature is absent.,NOT_ALL_REQUIRED_DIMENSIONS_MATCH,utility,tools/test_dcb.py,49a25effa62fc24f40789c16be6f11bdfb41a4a9,fef41274b80ff214f97dfc9a9c6459637d4d28a4,c3299c25ca5930f22bc9809c8e1eac1ba47094e0a18e6e549b5d24d10d591e38,BACKTESTED,RAW_HISTORY_PRESERVED,2144,6432,FROZEN_SOURCE_NATIVE_THREE_POSITIONAL_OVERLAPPING_SLICES_FROM_CORRELATION_BOOSTED_TOP18,EXECUTION_SPECIFIC_FROZEN_RANKED_NUMBER_POOL_LENGTH_DISTINCT_FROM_NATIVE_TICKET_COUNT,FROZEN_WEIGHTED_UNIFIED_PREDICTOR_MEMBER_COUNT_DISTINCT_FROM_CANDIDATE_K_NATIVE_TICKETS_AND_ORDERED_20,FROZEN_SOURCE_OBJECT_NOT_PRESENT_LOCALLY;COMMITTED_CATALOG_SEMANTICS_AVAILABLE,attention replay was tested but does not establish Transformer parity,attention replay or static ML output; no causal Transformer residual embedding and OOF gate,OPEN,PINNED_CATALOG_PLUS_CHECKSUMMED_RAW_BEHAVIOR_AND_SEALED_REPORTS
H24,Transformer as residual/meta-feature,NOT_TESTED,legacy_biglotto__test_dms__b63442289bd5,test_dms,STRONG_COMPONENT_OVERLAP,"Core component overlaps, but historical identity lacks deterministic causal Transformer embedding trained out-of-fold as a residual/meta-feature.",NOT_ALL_REQUIRED_DIMENSIONS_MATCH,utility,tools/test_dms.py,49a25effa62fc24f40789c16be6f11bdfb41a4a9,f486bc3e1117e51c3ed655763238a7bb460e85e7,b63442289bd5862955075bdea70bc682e16b2fe885190d16367b7b2987234dd1,BACKTESTED,RAW_HISTORY_PRESERVED,2125,6375,FROZEN_SOURCE_NATIVE_THREE_POSITIONAL_RECENT_AUDIT_SELECTED_UNIFIED_METHOD_TICKETS,NOT_APPLICABLE_NO_DECLARED_PRE_TICKET_CANDIDATE_POOL,FROZEN_SOURCE_PREDICTOR_COMPONENT_COUNT_DISTINCT_FROM_CANDIDATE_K_NATIVE_TICKETS_AND_ORDERED_20,FROZEN_SOURCE_OBJECT_NOT_PRESENT_LOCALLY;COMMITTED_CATALOG_SEMANTICS_AVAILABLE,attention replay was tested but does not establish Transformer parity,attention replay or static ML output; no causal Transformer residual embedding and OOF gate,OPEN,PINNED_CATALOG_PLUS_CHECKSUMMED_RAW_BEHAVIOR_AND_SEALED_REPORTS
H24,Transformer as residual/meta-feature,NOT_TESTED,legacy_biglotto__test_ecp__c9d5ac6decdd,test_ecp,NO_MEANINGFUL_OVERLAP,No material overlap beyond generic legal-ticket prediction/evaluation; deterministic causal Transformer embedding trained out-of-fold as a residual/meta-feature is absent.,NOT_ALL_REQUIRED_DIMENSIONS_MATCH,utility,tools/test_ecp.py,49a25effa62fc24f40789c16be6f11bdfb41a4a9,2e371c4ece4351a63c87a8669e5a263cb756a109,c9d5ac6decddac7940a6ad90739069afd4b13d181dddd4336586e3f718d8e6a2,BACKTESTED,RAW_HISTORY_PRESERVED,2144,6429,FROZEN_SOURCE_NATIVE_THREE_POSITIONAL_OVERLAPPING_SLICES_FROM_FIFTY_SAMPLE_ELITE_CONSENSUS_TOP18,EXECUTION_SPECIFIC_FROZEN_RANKED_NUMBER_POOL_LENGTH_DISTINCT_FROM_NATIVE_TICKET_COUNT,FROZEN_WEIGHTED_UNIFIED_PREDICTOR_MEMBER_COUNT_DISTINCT_FROM_CANDIDATE_K_NATIVE_TICKETS_AND_ORDERED_20,FROZEN_SOURCE_OBJECT_NOT_PRESENT_LOCALLY;COMMITTED_CATALOG_SEMANTICS_AVAILABLE,attention replay was tested but does not establish Transformer parity,attention replay or static ML output; no causal Transformer residual embedding and OOF gate,OPEN,PINNED_CATALOG_PLUS_CHECKSUMMED_RAW_BEHAVIOR_AND_SEALED_REPORTS
H24,Transformer as residual/meta-feature,NOT_TESTED,legacy_biglotto__test_greedy_optimizer__82df7f878ece,test_greedy_optimizer,NO_MEANINGFUL_OVERLAP,No material overlap beyond generic legal-ticket prediction/evaluation; deterministic causal Transformer embedding trained out-of-fold as a residual/meta-feature is absent.,NOT_ALL_REQUIRED_DIMENSIONS_MATCH,utility,tools/test_greedy_optimizer.py,49a25effa62fc24f40789c16be6f11bdfb41a4a9,4773b19fda0045026b7f7bf072a63f7f3cce5706,82df7f878ece8f9daa86b3efc1208dd85440bab8a241308fcf7a2d14c7cd6db6,BACKTESTED,RAW_HISTORY_PRESERVED,2144,6432,FROZEN_SOURCE_NATIVE_THREE_POSITIONAL_DIVERSITY_GREEDY_TOP18_COMBINATIONS,EXECUTION_SPECIFIC_FROZEN_RANKED_NUMBER_POOL_LENGTH_DISTINCT_FROM_NATIVE_TICKET_COUNT,FROZEN_SOURCE_PREDICTOR_COMPONENT_COUNT_DISTINCT_FROM_CANDIDATE_K_NATIVE_TICKETS_AND_ORDERED_20,FROZEN_SOURCE_OBJECT_NOT_PRESENT_LOCALLY;COMMITTED_CATALOG_SEMANTICS_AVAILABLE,attention replay was tested but does not establish Transformer parity,attention replay or static ML output; no causal Transformer residual embedding and OOF gate,OPEN,PINNED_CATALOG_PLUS_CHECKSUMMED_RAW_BEHAVIOR_AND_SEALED_REPORTS
H24,Transformer as residual/meta-feature,NOT_TESTED,legacy_biglotto__test_mwsc__ba37643d6a3b,test_mwsc,NO_MEANINGFUL_OVERLAP,No material overlap beyond generic legal-ticket prediction/evaluation; deterministic causal Transformer embedding trained out-of-fold as a residual/meta-feature is absent.,NOT_ALL_REQUIRED_DIMENSIONS_MATCH,utility,tools/test_mwsc.py,49a25effa62fc24f40789c16be6f11bdfb41a4a9,cd4d258d11a4b76d3b59917641d096d42659aae7,ba37643d6a3b533d1e61dadf91f040e667d088e95a5163007d568931bcdc6033,BACKTESTED,RAW_HISTORY_PRESERVED,2144,6432,FROZEN_SOURCE_NATIVE_THREE_POSITIONAL_SLICES_FROM_MULTI_WINDOW_CONSENSUS_TOP18,EXECUTION_SPECIFIC_FROZEN_RANKED_NUMBER_POOL_LENGTH_DISTINCT_FROM_NATIVE_TICKET_COUNT,FROZEN_SOURCE_PREDICTOR_COMPONENT_COUNT_DISTINCT_FROM_CANDIDATE_K_NATIVE_TICKETS_AND_ORDERED_20,FROZEN_SOURCE_OBJECT_NOT_PRESENT_LOCALLY;COMMITTED_CATALOG_SEMANTICS_AVAILABLE,attention replay was tested but does not establish Transformer parity,attention replay or static ML output; no causal Transformer residual embedding and OOF gate,OPEN,PINNED_CATALOG_PLUS_CHECKSUMMED_RAW_BEHAVIOR_AND_SEALED_REPORTS
H24,Transformer as residual/meta-feature,NOT_TESTED,legacy_biglotto__test_pce__9c0cf22b4217,test_pce,SAME_METHOD_FAMILY_DIFFERENT_HYPOTHESIS,"Broad method family is related, but information set, target, composition or temporal semantics differ from deterministic causal Transformer embedding trained out-of-fold as a residual/meta-feature.",NOT_ALL_REQUIRED_DIMENSIONS_MATCH,ML_like,tools/test_pce.py,49a25effa62fc24f40789c16be6f11bdfb41a4a9,091955470e3d2c822f644864b77e716bfbce09a3,9c0cf22b42179ffc496f7fb93cbc3cfc902a7ff60a43095e3fe1f44168b6d28c,BACKTESTED,RAW_HISTORY_PRESERVED,2144,6432,FROZEN_SOURCE_NATIVE_UP_TO_THREE_POSITIONAL_PAIRWISE_CONSENSUS_GREEDY_TICKETS,NOT_APPLICABLE_NO_DECLARED_PRE_TICKET_CANDIDATE_POOL,FROZEN_SOURCE_PREDICTOR_COMPONENT_COUNT_DISTINCT_FROM_CANDIDATE_K_NATIVE_TICKETS_AND_ORDERED_20,FROZEN_SOURCE_OBJECT_NOT_PRESENT_LOCALLY;COMMITTED_CATALOG_SEMANTICS_AVAILABLE,attention replay was tested but does not establish Transformer parity,attention replay or static ML output; no causal Transformer residual embedding and OOF gate,OPEN,PINNED_CATALOG_PLUS_CHECKSUMMED_RAW_BEHAVIOR_AND_SEALED_REPORTS
H24,Transformer as residual/meta-feature,NOT_TESTED,legacy_biglotto__test_tme__f3bb5106dfe3,test_tme,NO_MEANINGFUL_OVERLAP,No material overlap beyond generic legal-ticket prediction/evaluation; deterministic causal Transformer embedding trained out-of-fold as a residual/meta-feature is absent.,NOT_ALL_REQUIRED_DIMENSIONS_MATCH,utility,tools/test_tme.py,49a25effa62fc24f40789c16be6f11bdfb41a4a9,b2268992234e8bad20e1fb4e8c2fee14251f8707,f3bb5106dfe3f255bc84317169fb5fbafa653a97c2977b66cb12a49eab07891c,BACKTESTED,RAW_HISTORY_PRESERVED,2144,6432,FROZEN_SOURCE_NATIVE_THREE_POSITIONAL_UNIFIED_ENGINE_TICKETS_STATISTICAL_DEVIATION_THEN_MARKOV,NOT_APPLICABLE_NO_DECLARED_PRE_TICKET_CANDIDATE_K,THREE_FROZEN_UNIFIED_METHODS_DISTINCT_FROM_THREE_POSITIONAL_NATIVE_TICKETS,FROZEN_SOURCE_OBJECT_NOT_PRESENT_LOCALLY;COMMITTED_CATALOG_SEMANTICS_AVAILABLE,attention replay was tested but does not establish Transformer parity,attention replay or static ML output; no causal Transformer residual embedding and OOF gate,OPEN,PINNED_CATALOG_PLUS_CHECKSUMMED_RAW_BEHAVIOR_AND_SEALED_REPORTS
H24,Transformer as residual/meta-feature,NOT_TESTED,legacy_biglotto__test_zdp__e80cc7e95453,test_zdp,NO_MEANINGFUL_OVERLAP,No material overlap beyond generic legal-ticket prediction/evaluation; deterministic causal Transformer embedding trained out-of-fold as a residual/meta-feature is absent.,NOT_ALL_REQUIRED_DIMENSIONS_MATCH,utility,tools/test_zdp.py,49a25effa62fc24f40789c16be6f11bdfb41a4a9,4e49d3ab67a1c375ac432d654df87c769e0736af,e80cc7e954534e34095d413bb1db763ca6208b5a159dd9cffaa351a4eaf7337b,BACKTESTED,RAW_HISTORY_PRESERVED,2144,6432,FROZEN_SOURCE_NATIVE_THREE_POSITIONAL_LOW_MID_HIGH_HEAVY_ZONE_TICKETS_FROM_WEIGHTED_TOP30_POOL,EXECUTION_SPECIFIC_FROZEN_RANKED_NUMBER_POOL_LENGTH_DISTINCT_FROM_NATIVE_TICKET_COUNT,FROZEN_WEIGHTED_UNIFIED_PREDICTOR_MEMBER_COUNT_DISTINCT_FROM_CANDIDATE_K_NATIVE_TICKETS_AND_ORDERED_20,FROZEN_SOURCE_OBJECT_NOT_PRESENT_LOCALLY;COMMITTED_CATALOG_SEMANTICS_AVAILABLE,attention replay was tested but does not establish Transformer parity,attention replay or static ML output; no causal Transformer residual embedding and OOF gate,OPEN,PINNED_CATALOG_PLUS_CHECKSUMMED_RAW_BEHAVIOR_AND_SEALED_REPORTS
H24,Transformer as residual/meta-feature,NOT_TESTED,legacy_biglotto__verify_elite7_claim__937afa8d6133,verify_elite7_claim,STRONG_COMPONENT_OVERLAP,"Core component overlaps, but historical identity lacks deterministic causal Transformer embedding trained out-of-fold as a residual/meta-feature.",NOT_ALL_REQUIRED_DIMENSIONS_MATCH,utility,tools/verify_elite7_claim.py,49a25effa62fc24f40789c16be6f11bdfb41a4a9,053b8a22db5dc0af7c154e8208f839b4adc3b9eb,937afa8d61336b5f5bc7d96584cdfeaf6b8293a944b9861c46f26ee9bc8aa49c,BACKTESTED,RAW_HISTORY_PRESERVED,2144,15008,FROZEN_SOURCE_NATIVE_SIX_RECENT_WINDOW_UNIFIED_TICKETS_THEN_ONE_UNWEIGHTED_CONSENSUS_TICKET,NULL_NO_FROZEN_SOURCE_CANDIDATE_POOL_DISTINCT_FROM_NATIVE_TICKETS,SIX_FROZEN_RECENT_WINDOW_PREDICTOR_CONFIGURATIONS_DISTINCT_FROM_NATIVE_TICKETS_AND_ORDERED_20,FROZEN_SOURCE_OBJECT_NOT_PRESENT_LOCALLY;COMMITTED_CATALOG_SEMANTICS_AVAILABLE,attention replay was tested but does not establish Transformer parity,attention replay or static ML output; no causal Transformer residual embedding and OOF gate,OPEN,PINNED_CATALOG_PLUS_CHECKSUMMED_RAW_BEHAVIOR_AND_SEALED_REPORTS
H24,Transformer as residual/meta-feature,NOT_TESTED,legacy_biglotto__verify_gemini_2bet_claim__d5ca233aa776,verify_gemini_2bet_claim,NO_MEANINGFUL_OVERLAP,No material overlap beyond generic legal-ticket prediction/evaluation; deterministic causal Transformer embedding trained out-of-fold as a residual/meta-feature is absent.,NOT_ALL_REQUIRED_DIMENSIONS_MATCH,deviation,tools/verify_gemini_2bet_claim.py,49a25effa62fc24f40789c16be6f11bdfb41a4a9,e36d49aae5e47ed387ed07c65e859d28b5666b82,d5ca233aa776d257c12b0f07e6d68205c5126b05759c39cf00e8ce8314062df3,BACKTESTED,RAW_HISTORY_PRESERVED,2095,4190,FROZEN_SOURCE_NATIVE_TWO_POSITIONAL_TOP12_WEIGHTED_CANDIDATE_SLICES_0_6_AND_3_9,EXECUTION_SPECIFIC_FROZEN_RANKED_CANDIDATE_POOL_LENGTH_DISTINCT_FROM_NATIVE_TICKET_COUNT,FROZEN_SOURCE_PREDICTOR_COMPONENT_COUNT_DISTINCT_FROM_CANDIDATE_K_NATIVE_TICKETS_AND_ORDERED_20,FROZEN_SOURCE_OBJECT_NOT_PRESENT_LOCALLY;COMMITTED_CATALOG_SEMANTICS_AVAILABLE,attention replay was tested but does not establish Transformer parity,attention replay or static ML output; no causal Transformer residual embedding and OOF gate,OPEN,PINNED_CATALOG_PLUS_CHECKSUMMED_RAW_BEHAVIOR_AND_SEALED_REPORTS
H24,Transformer as residual/meta-feature,NOT_TESTED,legacy_biglotto__verify_gemini_3bet_claim__05734b9e2afe,verify_gemini_3bet_claim,NO_MEANINGFUL_OVERLAP,No material overlap beyond generic legal-ticket prediction/evaluation; deterministic causal Transformer embedding trained out-of-fold as a residual/meta-feature is absent.,NOT_ALL_REQUIRED_DIMENSIONS_MATCH,deviation,tools/verify_gemini_3bet_claim.py,49a25effa62fc24f40789c16be6f11bdfb41a4a9,d8af89e3dd6da9360df74227faeccddcddb89590,05734b9e2afee57e9bfc3047a4cb3a79c9e4177c7bff38a13ed5a78c732fb978,BACKTESTED,RAW_HISTORY_WITH_RECOVERY_OVERLAY,2095,6285,FROZEN_SOURCE_NATIVE_THREE_POSITIONAL_TOP18_WEIGHTED_CANDIDATE_SLICES_0_6_4_10_8_14,EXECUTION_SPECIFIC_FROZEN_RANKED_CANDIDATE_POOL_LENGTH_DISTINCT_FROM_NATIVE_TICKET_COUNT,FROZEN_SOURCE_PREDICTOR_COMPONENT_COUNT_DISTINCT_FROM_CANDIDATE_K_NATIVE_TICKETS_AND_ORDERED_20,FROZEN_SOURCE_OBJECT_NOT_PRESENT_LOCALLY;COMMITTED_CATALOG_SEMANTICS_AVAILABLE,attention replay was tested but does not establish Transformer parity,attention replay or static ML output; no causal Transformer residual embedding and OOF gate,OPEN,PINNED_CATALOG_PLUS_CHECKSUMMED_RAW_BEHAVIOR_AND_SEALED_REPORTS
H24,Transformer as residual/meta-feature,NOT_TESTED,legacy_biglotto__verify_gemini_phase2_claim__6407a8f39519,verify_gemini_phase2_claim,NO_MEANINGFUL_OVERLAP,No material overlap beyond generic legal-ticket prediction/evaluation; deterministic causal Transformer embedding trained out-of-fold as a residual/meta-feature is absent.,NOT_ALL_REQUIRED_DIMENSIONS_MATCH,frequency,tools/verify_gemini_phase2_claim.py,49a25effa62fc24f40789c16be6f11bdfb41a4a9,7fae821d0732bb817e4859241b0010f5d8eaab71,6407a8f3951913fcd2de6b98046305defd377739e67d7f37b53884f81964b480,BACKTESTED,RAW_HISTORY_PRESERVED,2045,14315,FROZEN_SOURCE_NATIVE_7_METHOD_TICKETS_IN_FROZEN_GENERATE_7_BETS_ORDER,NOT_APPLICABLE_NO_PRE_TICKET_CANDIDATE_K,FROZEN_SOURCE_METHOD_CONFIGURATION_COUNT_7_DISTINCT_FROM_NATIVE_TICKET_COUNT,FROZEN_SOURCE_OBJECT_NOT_PRESENT_LOCALLY;COMMITTED_CATALOG_SEMANTICS_AVAILABLE,attention replay was tested but does not establish Transformer parity,attention replay or static ML output; no causal Transformer residual embedding and OOF gate,OPEN,PINNED_CATALOG_PLUS_CHECKSUMMED_RAW_BEHAVIOR_AND_SEALED_REPORTS
H24,Transformer as residual/meta-feature,NOT_TESTED,legacy_biglotto__verify_markov_vs_triple_2bet__2094ee4bc361,verify_markov_vs_triple_2bet,NO_MEANINGFUL_OVERLAP,No material overlap beyond generic legal-ticket prediction/evaluation; deterministic causal Transformer embedding trained out-of-fold as a residual/meta-feature is absent.,NOT_ALL_REQUIRED_DIMENSIONS_MATCH,markov,tools/verify_markov_vs_triple_2bet.py,49a25effa62fc24f40789c16be6f11bdfb41a4a9,efcbd103b3dc0e65ba6a8fdae6db245f5781c1f0,2094ee4bc361d87b70e49756966284bb1e996af830ae979d1fe598c75210200a,BACKTESTED,RAW_HISTORY_PRESERVED,1644,6576,FROZEN_SOURCE_NATIVE_FOUR_POSITIONAL_TICKETS_MARKOV_POSITIONS_1_TO_2_THEN_TRIPLE_STRIKE_POSITIONS_3_TO_4,FROZEN_SOURCE_49_LEGAL_NUMBER_SELECTION_DOMAIN_DISTINCT_FROM_NATIVE_TICKET_COUNT_SOURCE_CONFIGURATION_COUNT_AND_ORDERED_20,FROZEN_SOURCE_LOCAL_CONFIGURATION_COUNT_2_DISTINCT_FROM_CANDIDATE_K_NATIVE_TICKET_COUNT_AND_ORDERED_20,FROZEN_SOURCE_OBJECT_NOT_PRESENT_LOCALLY;COMMITTED_CATALOG_SEMANTICS_AVAILABLE,attention replay was tested but does not establish Transformer parity,attention replay or static ML output; no causal Transformer residual embedding and OOF gate,OPEN,PINNED_CATALOG_PLUS_CHECKSUMMED_RAW_BEHAVIOR_AND_SEALED_REPORTS
H24,Transformer as residual/meta-feature,NOT_TESTED,legacy_biglotto__xgboost_model__38c72a70c627,xgboost_model,WEAK_COMPONENT_OVERLAP,"A primitive/comparator overlaps, but the identity does not implement deterministic causal Transformer embedding trained out-of-fold as a residual/meta-feature.",NOT_ALL_REQUIRED_DIMENSIONS_MATCH,ML_like,lottery_api/models/xgboost_model.py,49a25effa62fc24f40789c16be6f11bdfb41a4a9,331b97562b593c061937ad9afac79fc5b8d88152,38c72a70c627285dab2b55163b387b3ed8ab6bd9820c10d7daed0dce777f1c01,BACKTESTED,RAW_HISTORY_PRESERVED,2130,2130,FROZEN_SOURCE_NATIVE_ONE_TOP6_TICKET_FROM_49_MULTI_OUTPUT_BINARY_XGBOOST_PROBABILITIES,FROZEN_MODEL_RANKS_49_MULTI_OUTPUT_LABEL_PROBABILITIES_DISTINCT_FROM_ONE_NATIVE_TICKET_ONE_SOURCE_CONFIGURATION_AND_ORDERED_20,ONE_SOURCE_MODEL_CONFIGURATION_DISTINCT_FROM_CANDIDATE_K_NATIVE_TICKET_COUNT_AND_ORDERED_20,FROZEN_SOURCE_OBJECT_NOT_PRESENT_LOCALLY;COMMITTED_CATALOG_SEMANTICS_AVAILABLE,attention replay was tested but does not establish Transformer parity,attention replay or static ML output; no causal Transformer residual embedding and OOF gate,OPEN,PINNED_CATALOG_PLUS_CHECKSUMMED_RAW_BEHAVIOR_AND_SEALED_REPORTS
